mfcc_0_mean,mfcc_0_std,mfcc_0_min,mfcc_0_max,mfcc_1_mean,mfcc_1_std,mfcc_1_min,mfcc_1_max,mfcc_2_mean,mfcc_2_std,mfcc_2_min,mfcc_2_max,mfcc_3_mean,mfcc_3_std,mfcc_3_min,mfcc_3_max,mfcc_4_mean,mfcc_4_std,mfcc_4_min,mfcc_4_max,mfcc_5_mean,mfcc_5_std,mfcc_5_min,mfcc_5_max,mfcc_6_mean,mfcc_6_std,mfcc_6_min,mfcc_6_max,mfcc_7_mean,mfcc_7_std,mfcc_7_min,mfcc_7_max,mfcc_8_mean,mfcc_8_std,mfcc_8_min,mfcc_8_max,mfcc_9_mean,mfcc_9_std,mfcc_9_min,mfcc_9_max,mfcc_10_mean,mfcc_10_std,mfcc_10_min,mfcc_10_max,mfcc_11_mean,mfcc_11_std,mfcc_11_min,mfcc_11_max,mfcc_12_mean,mfcc_12_std,mfcc_12_min,mfcc_12_max,mfcc_13_mean,mfcc_13_std,mfcc_13_min,mfcc_13_max,mfcc_14_mean,mfcc_14_std,mfcc_14_min,mfcc_14_max,mfcc_15_mean,mfcc_15_std,mfcc_15_min,mfcc_15_max,mfcc_16_mean,mfcc_16_std,mfcc_16_min,mfcc_16_max,mfcc_17_mean,mfcc_17_std,mfcc_17_min,mfcc_17_max,mfcc_18_mean,mfcc_18_std,mfcc_18_min,mfcc_18_max,mfcc_19_mean,mfcc_19_std,mfcc_19_min,mfcc_19_max,delta_mfcc_0_mean,delta_mfcc_0_std,delta_mfcc_0_min,delta_mfcc_0_max,delta_mfcc_1_mean,delta_mfcc_1_std,delta_mfcc_1_min,delta_mfcc_1_max,delta_mfcc_2_mean,delta_mfcc_2_std,delta_mfcc_2_min,delta_mfcc_2_max,delta_mfcc_3_mean,delta_mfcc_3_std,delta_mfcc_3_min,delta_mfcc_3_max,delta_mfcc_4_mean,delta_mfcc_4_std,delta_mfcc_4_min,delta_mfcc_4_max,delta_mfcc_5_mean,delta_mfcc_5_std,delta_mfcc_5_min,delta_mfcc_5_max,delta_mfcc_6_mean,delta_mfcc_6_std,delta_mfcc_6_min,delta_mfcc_6_max,delta_mfcc_7_mean,delta_mfcc_7_std,delta_mfcc_7_min,delta_mfcc_7_max,delta_mfcc_8_mean,delta_mfcc_8_std,delta_mfcc_8_min,delta_mfcc_8_max,delta_mfcc_9_mean,delta_mfcc_9_std,delta_mfcc_9_min,delta_mfcc_9_max,delta_mfcc_10_mean,delta_mfcc_10_std,delta_mfcc_10_min,delta_mfcc_10_max,delta_mfcc_11_mean,delta_mfcc_11_std,delta_mfcc_11_min,delta_mfcc_11_max,delta_mfcc_12_mean,delta_mfcc_12_std,delta_mfcc_12_min,delta_mfcc_12_max,delta_mfcc_13_mean,delta_mfcc_13_std,delta_mfcc_13_min,delta_mfcc_13_max,delta_mfcc_14_mean,delta_mfcc_14_std,delta_mfcc_14_min,delta_mfcc_14_max,delta_mfcc_15_mean,delta_mfcc_15_std,delta_mfcc_15_min,delta_mfcc_15_max,delta_mfcc_16_mean,delta_mfcc_16_std,delta_mfcc_16_min,delta_mfcc_16_max,delta_mfcc_17_mean,delta_mfcc_17_std,delta_mfcc_17_min,delta_mfcc_17_max,delta_mfcc_18_mean,delta_mfcc_18_std,delta_mfcc_18_min,delta_mfcc_18_max,delta_mfcc_19_mean,delta_mfcc_19_std,delta_mfcc_19_min,delta_mfcc_19_max,f0_mean,f0_std,f0_min,f0_max,centroid_mean,centroid_std,rolloff_mean,rolloff_std,speaker
-251.45885,135.39444,14.300313,37.833652,7.2498045,-3.260161,-11.130859,-3.8228004,-8.934112,0.08438171,-2.13439,6.0043035,-11.591111,-15.20969,-2.9489582,-4.7567577,-6.4983234,5.05642,-13.930101,-2.3469152,76.05025,59.87272,29.983969,21.656643,22.211618,19.93351,14.605468,12.416802,13.267919,9.312498,10.391276,10.342299,9.631202,8.738038,8.359944,8.392229,7.2478757,6.9501133,9.49478,6.8165393,-538.1491,-50.181507,-56.894417,-18.935415,-62.090477,-63.306976,-50.65947,-41.530773,-48.557182,-24.88468,-27.601013,-18.977415,-40.48396,-39.70848,-28.840214,-28.10603,-26.513184,-14.363245,-42.779877,-22.923203,-97.870346,218.28432,110.8952,110.11608,72.54994,43.827766,22.69143,31.648195,24.843403,22.419422,25.559765,30.70907,13.003326,10.008114,20.597225,16.457176,11.807598,24.344723,7.671872,15.998013,0.32309467,0.43100175,-0.19329919,0.010647873,0.044893514,-0.18466632,-0.0126790805,-0.15816018,-0.010063591,0.06976418,0.038975585,-0.02038937,0.030494181,0.0056257076,0.06128197,-0.0106388675,-0.0073248693,0.023847947,-0.086625844,0.023821404,15.391437,12.64762,6.2652903,4.2832637,4.0537567,4.1710043,2.644695,2.376712,2.6222618,1.7571492,1.9625927,1.8891362,1.9047505,1.5672017,1.4460907,1.5637611,1.4506809,1.357283,1.8611684,1.2928344,-36.98101,-36.83587,-18.931808,-14.615301,-12.602671,-10.158691,-6.907673,-8.173043,-9.0492,-4.8786163,-5.152269,-5.6436024,-5.2098,-4.152622,-3.534445,-3.6655757,-4.463215,-3.6471434,-5.8859925,-3.390495,59.034782,35.029392,16.13672,12.76001,9.494531,10.81145,5.94006,7.1437545,6.6756053,4.227584,4.787673,4.660303,6.017335,4.013612,3.3247633,3.8096673,3.2788827,3.2693322,5.178833,3.3461032,89.91443414663813,16.21593226014278,70.10083450255941,164.81377845643496,1606.505491991885,1237.9249937617415,3094.436199427204,2353.8052152572454,ek
-255.10095,149.91284,10.572871,38.78699,6.4295945,-8.544276,-10.615969,0.61500007,-10.277382,-3.2401023,-9.887391,-1.5223076,-7.306459,-14.779438,-1.4414096,-2.0557315,-6.1855693,0.6430723,-12.66179,-5.607285,78.91223,49.792564,27.073843,20.30869,23.349764,21.199669,16.956987,14.465572,13.715663,10.809184,9.915524,10.706355,9.910694,9.27774,7.553873,7.821238,9.30828,7.2123423,8.788873,7.964421,-515.588,-34.20517,-45.593735,-8.986556,-71.06131,-64.53391,-55.165306,-60.758224,-47.243652,-30.933025,-38.52359,-32.875458,-33.623642,-42.237236,-24.27739,-19.112474,-26.818954,-15.14028,-40.86046,-27.12714,-131.94125,220.03665,82.321396,107.83188,62.747456,37.41217,26.125135,28.16003,21.58266,22.565033,17.254772,24.192154,14.976303,3.7222738,19.776249,20.531233,17.924053,20.370775,6.777443,13.191582,-0.997556,-0.587799,0.28066882,-0.24608085,-0.18069944,0.26016265,0.08444355,0.094288,0.014148067,-0.08608121,0.025172953,-0.023416389,-0.03778837,0.12387882,0.029591449,0.04146228,0.051975694,0.034880705,0.12020251,0.035403635,14.586673,10.325512,5.3197865,3.73972,4.5394177,4.301109,2.8060539,2.8816712,2.3069935,1.6982889,2.0064156,2.162036,1.9334574,1.7258013,1.4221166,1.400819,1.5381248,1.3210491,1.6899726,1.3993858,-32.78073,-28.221628,-10.938877,-9.284698,-13.614734,-9.113659,-7.23602,-8.400619,-6.4999466,-3.6834164,-4.245873,-4.5723157,-5.286522,-4.084999,-3.896228,-3.0902228,-4.7500587,-3.2490754,-4.285301,-3.2634134,44.261593,25.240606,10.83295,9.295556,11.770405,10.756766,6.6478906,10.988093,5.609986,4.750028,4.092164,7.1051564,5.162457,4.9332185,3.3838253,3.5352151,3.2552905,4.634226,5.0617905,3.842614,95.92488250404851,19.70625327934391,65.40639132514966,152.89100418265707,1285.1583103746038,1041.5520441416093,2355.5120032603345,1917.0333817878757,ek
-243.36725,134.81676,17.013744,37.82838,5.6530833,-5.904522,-10.653851,-3.8086233,-11.542799,-2.291943,-8.253598,1.5406506,-10.334427,-16.440285,-2.37002,-5.2515783,-8.792726,4.176718,-12.850955,-5.669254,71.4806,59.374084,28.439232,19.81839,19.995548,20.806852,14.44734,12.5570545,13.06272,10.072358,8.792996,10.813886,10.074162,10.666178,7.7468743,7.177378,8.248485,6.734352,7.9938455,6.206517,-459.46588,-66.35054,-70.34136,-18.50058,-53.24283,-66.23505,-52.911224,-36.86713,-47.22058,-28.109413,-32.394318,-30.967642,-36.3211,-45.036858,-24.667793,-26.210526,-40.38542,-13.748865,-37.761784,-22.541298,-84.75733,217.66476,91.618935,97.21331,68.0029,40.182827,26.693327,29.55686,19.981144,26.221128,12.365396,28.417816,18.413591,9.465961,21.609722,18.766289,14.703836,23.764626,6.767169,13.522196,-0.18205453,0.10186795,-0.032192517,1.3594838e-05,0.019526294,0.0043955566,0.07259001,0.0122380685,-0.013874091,-0.050238438,0.020050908,0.06545354,0.01781148,-0.08089514,-0.04931707,-0.017964825,-0.0074420096,-0.043830592,-0.06572867,-0.076221175,13.867167,11.015922,6.217703,4.0760164,4.019455,3.9873688,2.348468,2.528718,2.1393738,1.9427639,1.6708062,2.1293542,2.0572622,1.7612342,1.504372,1.3483921,1.5080163,1.2652838,1.6064019,1.1548339,-37.54267,-38.526466,-15.634407,-11.534723,-11.175547,-10.52878,-8.226559,-6.12303,-6.891924,-5.695862,-4.030487,-5.2651663,-5.815146,-5.1862535,-4.1979322,-3.3720498,-4.249098,-3.016611,-5.909775,-3.3909833,48.347187,30.000593,12.961173,10.49328,9.968096,12.476829,6.5081873,6.3849964,6.714382,6.3187103,4.8445144,4.417766,5.83099,5.0010977,4.406526,4.424396,3.8673055,2.8611965,3.6533086,3.0975811,96.74050647769354,13.528825466782106,65.40639132514966,133.87038650376502,1563.399664650299,1269.5026046457883,2944.7029981148494,2438.643966453189,ek
-248.49326,129.22762,13.180341,38.041393,8.280335,1.1917675,-15.606155,-5.552605,-9.091519,-2.1179445,-4.9020705,3.0306308,-10.848653,-17.145493,-3.2098222,-4.465635,-7.775094,5.915823,-13.241426,-5.2763352,78.88102,57.507595,30.877857,23.26223,21.181541,20.52378,15.216259,13.6445465,13.713066,8.519079,9.16914,10.589385,10.137727,9.155202,9.077334,7.367849,8.268095,7.1730003,8.989113,6.9183784,-486.2513,-49.426037,-69.4951,-22.552795,-58.176136,-49.320282,-60.61853,-51.193504,-41.110096,-29.643188,-31.275578,-28.177029,-34.863922,-42.045227,-31.066288,-30.790184,-29.369383,-13.211085,-42.877342,-27.373653,-100.51503,215.94803,95.96101,125.70479,60.75335,46.065495,21.085217,29.1073,27.189886,24.623999,17.041523,28.857304,18.41312,6.182432,28.076149,16.506508,14.100454,28.25595,7.325036,13.355699,-0.058065463,-0.19563545,0.101263784,0.098635115,0.0664182,0.03744492,-0.0620465,0.086336695,0.029229915,-0.009532181,-0.08129219,-0.07937386,-0.015358066,0.026482597,-0.031049622,-0.02327223,-0.02637041,0.037714813,0.021396922,-0.013176794,12.973386,11.432206,5.879085,4.600536,4.0913267,3.9947617,2.7343411,2.4034863,2.4773626,1.7095816,1.6408776,1.9447421,1.7614493,1.5898746,1.6666572,1.3733907,1.571875,1.389652,1.530824,1.2685366,-43.163017,-35.061867,-17.636404,-14.340546,-13.394066,-12.478492,-9.26079,-8.354213,-8.24465,-4.305736,-5.5770664,-3.8878186,-4.851116,-5.1486707,-4.8726945,-3.9258401,-3.8881695,-3.4454954,-4.8344874,-3.6213439,45.27666,31.664778,15.900175,14.584556,11.643435,11.207398,7.433193,5.738237,6.681449,4.850661,4.7663136,5.947829,4.0403666,5.0578184,5.2145767,3.633069,4.250786,3.804081,4.0974746,3.8957205,95.66768764577414,17.774956701802527,65.40639132514966,154.66751207845843,1685.5363604557963,1310.3654236410903,3224.2349505147913,2304.1395378189195,ek
-251.61015,125.351364,12.47857,41.367588,8.243008,-4.3870077,-11.4599085,-2.551826,-8.94745,1.9578267,-4.909679,4.816057,-9.290629,-12.977,-6.411787,-2.747729,-10.210616,4.444293,-10.826896,-7.276927,80.78744,60.88049,30.115396,24.979326,24.45147,19.845741,16.782696,13.857273,12.660612,9.696624,10.312732,10.2792635,9.694026,9.142963,8.012977,7.3109074,8.421208,6.9501677,8.351164,6.3732924,-515.56854,-71.61943,-59.28134,-14.609755,-70.24423,-53.840862,-56.651306,-46.464535,-52.98369,-23.30768,-31.41924,-22.447083,-33.277374,-37.545467,-32.289455,-24.026405,-34.42431,-12.031996,-36.572815,-22.98458,-84.45217,219.48843,101.585144,118.84625,82.711876,46.0181,31.31607,32.765453,25.387718,32.67064,23.127535,34.50113,14.632144,27.137714,15.379878,19.145634,12.449644,21.492847,9.370134,9.409225,0.49510124,0.2023137,-0.07804202,-0.015655473,-0.108427785,-0.116579115,0.06536744,-0.013592879,-0.075720675,0.028449224,0.0030773177,0.059634835,0.020286445,-0.020396337,0.067883156,-0.019594088,-0.035137914,0.024553968,-0.004495655,-0.030305125,15.529303,11.974491,6.3122625,4.805363,4.7449565,3.8048115,2.6871152,2.704474,2.2572725,1.7244766,1.7861644,1.8811346,1.8348762,1.6807781,1.4225711,1.3818073,1.4046174,1.3173776,1.6351511,1.108449,-38.406174,-37.677177,-20.472355,-11.73728,-10.491557,-9.623349,-6.5179815,-7.328649,-7.286672,-4.2055125,-5.7874446,-4.9581404,-5.5944686,-4.44866,-4.4590683,-3.7010822,-3.6804125,-3.782401,-5.1633086,-2.9908574,46.057697,34.727337,17.232014,15.427617,13.843369,8.82059,9.814352,7.843232,6.127073,5.253596,3.863663,4.981487,4.1703873,4.6757264,3.5836654,3.463617,3.2157743,3.0769768,4.1084094,2.7952838,95.6708113899135,20.096116502822493,67.7129427339704,165.76853496220332,1671.6309203727985,1205.2512495313226,3158.086549267691,2216.642041260543,ek
-334.31976,120.65478,11.349268,49.09543,27.201668,9.4859705,-6.9027867,0.50082093,-10.834451,2.4300375,-6.7057986,-2.5177689,-16.593401,-6.000672,2.8735135,-2.7883022,-2.8490508,8.387838,-0.78298324,6.868415,55.18205,49.63325,19.775381,20.929152,15.699453,16.928125,9.561314,11.0177,10.477839,8.802398,7.3623905,8.851955,7.9532485,5.9326234,8.521834,6.800991,7.523842,7.110759,6.446413,7.552921,-513.4393,-27.224428,-42.97287,-0.47875148,-5.1575994,-31.425644,-32.788372,-25.13039,-38.7837,-16.439152,-28.979773,-20.388542,-37.453377,-21.906488,-19.559486,-31.71655,-17.99738,-7.9427605,-20.525803,-17.981575,-201.32654,203.84183,62.54134,92.716125,67.39177,45.883995,10.878164,28.060623,11.202231,30.287563,14.034071,18.151548,4.520322,5.6306915,24.534554,12.474722,18.653706,28.436674,18.40386,22.414707,-0.40102962,0.36841637,-0.1772167,0.16739626,-0.058085456,-0.106927216,0.11525404,0.10115827,-0.031629417,-0.027954388,0.044451486,0.038959842,0.07389174,0.072874375,-0.0034513474,-0.10330041,0.025983278,0.03410589,-0.04886601,-0.0619414,10.158146,10.572033,3.427895,4.646413,3.1576424,3.2968442,1.8166991,2.1473427,1.8218251,1.77423,1.4692975,1.6343107,1.6535574,1.1796745,1.745368,1.4366726,1.4584605,1.46531,1.2996874,1.3747666,-20.42543,-24.598307,-6.846687,-9.037875,-7.9366965,-7.0813203,-4.8299823,-4.194508,-3.8359475,-4.7240577,-3.6420302,-3.4145043,-3.8936179,-2.3170872,-4.9261837,-4.8309526,-3.27992,-2.9068005,-2.497698,-2.3919377,28.745998,25.979837,9.865567,10.15504,5.983679,7.8959374,3.5856407,5.861351,4.5787506,4.3720636,3.6185372,4.69908,3.5068219,2.5716026,4.588286,3.9323738,3.098089,4.227706,3.4049475,4.547208,77.99705766960193,6.227566326958484,68.10519982075922,95.76056196257365,1625.3869544602878,1108.0233319349295,3306.6003250749145,2149.65009132096,ek
-307.85822,128.90044,12.987225,46.09206,20.188116,1.7433691,-0.90316254,-1.9779786,-8.769015,-4.9101324,-10.984103,-7.874558,-10.26698,-4.2433844,0.7936775,-1.7845722,-3.3878279,4.6727853,0.7267372,0.37221172,67.11824,51.795746,23.336191,28.917929,24.25152,18.631113,12.903203,13.011817,13.109603,9.0091915,10.537249,10.435431,8.515621,9.524938,9.644513,8.021355,7.2310176,6.7780423,7.9009423,6.866512,-494.37875,-40.596794,-47.983444,-22.788525,-52.399185,-51.9601,-37.256683,-42.135323,-42.9061,-33.65977,-36.8059,-33.7582,-33.00068,-33.913742,-25.260017,-22.249878,-21.2177,-15.2097435,-23.69532,-18.505783,-142.89142,223.80591,97.195496,122.82038,76.26216,54.87166,36.938942,34.533848,25.572609,23.473473,15.317525,29.877789,13.972307,24.7615,25.882294,21.80594,18.002026,25.180655,22.730219,21.715504,-0.0095970705,0.046270203,-0.04419604,-0.118028484,-0.007993207,0.01817096,-0.019842768,-0.023136595,0.03519525,-0.0055935145,0.07593429,0.021689719,-0.0038265595,0.00090989826,0.06106195,0.028131641,-0.037073515,0.01919025,-0.002212999,0.01581904,11.957427,9.96999,4.6212406,5.0137672,4.1114535,3.7351477,2.1367826,2.2061899,2.304478,1.6460805,1.8911039,1.8069972,1.6328338,1.5037202,1.7609907,1.4656732,1.2861313,1.1790333,1.4336941,1.2878313,-30.314392,-27.654383,-16.40957,-13.975806,-12.8833065,-9.71195,-6.6521435,-8.07149,-6.1560907,-5.5669746,-5.1851587,-4.443627,-4.1230383,-5.6421165,-5.5643888,-3.937422,-4.137183,-3.3081346,-3.4913886,-3.385986,36.198563,28.605698,10.728251,13.024212,10.986423,10.289075,4.8081784,5.2765045,8.70233,3.7565916,6.3191185,6.4504304,5.1507063,4.64191,4.3349752,4.159629,3.8164606,3.541797,4.4932327,3.830278,82.94406788084068,7.478211675607865,65.40639132514966,106.252996181733,1490.844653393317,1082.266565108366,2925.068314058875,2092.916808120762,ek
-243.77077,123.84791,14.825129,35.577168,5.8820095,-2.937679,-13.102583,-3.5005815,-9.45032,-1.2054795,-5.096538,5.585317,-10.215014,-15.410712,-2.7929187,-4.2606387,-7.544128,4.152005,-13.387447,-5.421247,70.60432,66.19837,31.27606,24.484776,22.704266,20.606054,13.883112,11.835866,13.049398,9.264553,9.071584,11.606548,10.769006,10.223785,9.070877,6.658151,7.958133,7.4010077,8.844523,6.9713607,-516.5208,-72.55942,-56.71647,-30.405216,-59.40042,-55.000294,-51.43911,-44.932514,-41.308296,-25.23695,-34.795235,-27.718079,-42.517906,-41.5731,-25.698278,-18.589165,-32.876114,-15.886411,-40.32715,-26.628633,-99.478325,225.74496,97.892395,101.88741,57.60298,51.805428,19.464493,23.267662,23.987043,27.510136,15.978465,32.662445,18.612932,20.807957,27.851887,14.872961,10.319115,24.548962,10.389938,14.3768425,-0.2514433,-0.28631905,0.30701953,0.034272872,-0.055883706,0.15087728,-0.01564483,0.07064968,-0.0051185624,-0.035784867,0.08097062,0.018757561,-0.037221152,-0.030401336,-0.019679913,0.0662084,-0.01993622,0.004873004,0.059350867,0.03758012,12.932458,12.805649,6.389651,5.0365868,4.1935024,4.262736,2.57846,2.2425742,2.4459534,1.9108208,1.805643,2.1202643,2.0848334,1.8548573,1.7027916,1.357016,1.5293428,1.4431771,1.708223,1.2855861,-31.167622,-34.292507,-15.921826,-14.493001,-12.352983,-10.6882,-9.575109,-6.1285644,-5.1890554,-5.977941,-5.2987742,-4.866795,-5.889171,-6.6083207,-5.226317,-4.1828613,-4.5514193,-4.4246974,-5.310901,-3.5945313,50.818428,28.773613,12.849452,14.020653,10.16789,12.329143,6.353245,5.421882,6.72406,6.8270435,4.8112326,6.3826966,6.5577927,4.5923543,5.3526783,3.6247299,4.8818507,3.200805,4.4947295,3.9865632,94.43972293560286,16.986536435314605,66.54967490706109,143.47872767421205,1850.9308744084285,1425.2411914585869,3523.5764505691704,2514.5918893742623,ek
-303.10526,126.021225,15.513519,43.25106,20.184048,0.91306186,-1.9739947,-1.6884058,-5.0023823,-9.700263,-13.401317,-6.616486,-12.204622,-3.014844,1.1772158,-1.670237,-3.67607,5.0229588,5.3671036,-0.20709455,70.098076,54.435024,26.683582,23.17278,23.476616,19.131975,14.004282,11.8910265,12.55226,8.683893,9.055933,9.737334,9.758004,8.779537,9.412118,6.946396,7.3999634,7.672963,7.1203403,6.572953,-486.4344,-71.95676,-48.883274,-23.778353,-52.09555,-41.42929,-42.11438,-34.771435,-34.574314,-33.51009,-37.995445,-29.120522,-40.70333,-34.455994,-28.127369,-19.812782,-26.95821,-14.879557,-14.873589,-17.240566,-146.11867,209.10089,93.776634,105.36532,74.858765,44.607246,33.97286,26.563404,26.78963,14.748764,10.865587,14.445484,18.383835,14.551727,25.13712,18.663614,15.635619,27.232185,29.146624,15.613876,0.12915178,0.044736877,-0.026697468,0.21695863,0.19874609,-0.13813812,-0.01598649,-0.045854144,-0.028354734,0.019785654,-0.0886685,-0.030552356,-0.026506597,-0.030325877,-0.025686366,-0.002583552,-0.015924877,-0.014469693,0.0050074365,-0.027539793,13.220439,9.839377,5.039422,4.5728865,4.265292,3.802684,2.4952445,2.2367342,2.5432792,1.6998061,1.6275331,1.9349961,1.8623624,1.5765897,1.7134783,1.3050629,1.3421621,1.4454335,1.2521808,1.1394248,-37.37518,-28.783514,-13.346383,-11.118028,-11.852148,-9.064553,-7.158208,-6.8005323,-6.361709,-4.0047536,-4.1432567,-4.9400444,-4.693288,-4.2395787,-5.1677375,-3.8456814,-4.0109,-4.1945677,-3.0099685,-3.2184927,35.912777,26.66723,14.3651905,12.502444,11.654242,9.8917885,5.715074,4.9715037,6.469531,5.199787,4.00778,5.6874433,5.97646,4.584664,4.9791565,3.5998583,3.160929,3.7220082,3.1277106,3.3361254,82.1185927423404,8.636862094045139,65.40639132514966,122.05264192746294,1623.4728269931695,1303.6376024448282,3073.9271973789155,2254.9665595771935,ek
-259.58627,129.60968,13.863916,40.81347,8.086346,-5.3608284,-12.202956,-2.2201574,-11.482381,2.8915331,-3.1805265,3.0981133,-9.049616,-14.195331,-5.373249,-3.2145941,-8.442378,3.2572477,-10.657488,-5.6111703,77.01195,57.2332,27.145912,23.390932,22.533545,19.865025,18.458904,12.311308,13.70909,9.831204,9.509549,10.546514,9.461514,9.628006,9.023283,8.142392,8.273893,6.622122,8.242733,7.0241923,-519.5292,-49.999706,-40.706337,-13.025957,-61.259274,-58.93933,-65.5839,-52.983715,-43.505783,-23.513866,-30.37419,-31.024395,-34.35509,-55.353058,-31.621239,-31.164572,-32.848778,-22.667894,-35.596245,-27.340298,-112.729385,218.7756,87.16937,125.49802,65.66915,43.858658,36.40281,24.258026,19.316357,30.325314,17.585968,31.52872,20.886469,12.03024,15.654491,21.462555,11.077518,28.846222,9.417097,13.496504,0.72941,0.12785321,-0.19747227,-0.01465185,-0.14607736,-0.13227168,-0.061022304,-0.00467248,0.023582157,0.03405363,0.017562337,-0.015040745,-0.024445083,-0.0023358958,-0.021385768,-0.014871544,-0.054904193,0.0026644554,-0.06078009,-0.014050373,13.69729,10.892053,5.8038845,4.781741,4.5094595,3.4792168,3.0257156,2.5419044,2.8128,1.7381762,1.8073626,1.9250894,1.9408174,1.8476505,1.6353716,1.6372975,1.5857679,1.2218531,1.5968268,1.2847857,-29.343163,-28.800514,-18.72659,-12.789068,-15.289026,-8.974732,-8.306693,-7.2596684,-7.603827,-4.795837,-4.802096,-5.428817,-6.074279,-5.284022,-4.619477,-4.617299,-5.278217,-4.2545676,-5.57338,-3.5274265,47.550877,29.663624,15.186661,12.287319,14.927476,12.054212,7.1647015,7.9303937,7.0570335,5.4529147,4.8478937,7.7672563,5.862399,6.460761,4.2563314,4.601933,4.1603446,3.5012121,5.043827,3.4748383,95.63824540949112,19.90280688628797,65.40639132514966,152.89100418265707,1604.592778305307,1186.4073935412955,3078.248826312355,2246.774157488079,ek
-287.0907,117.98404,20.998642,34.030525,7.3510594,2.3599105,-2.806285,-3.0479386,-7.1397166,5.5778537,-4.134757,-4.160635,-11.597809,-5.7820477,-1.4937574,2.3099337,-8.708488,2.6263266,-4.43238,4.722975,63.006336,59.998775,26.234535,21.46732,18.458197,19.78794,12.969549,12.057698,13.705599,10.185574,9.875633,9.212951,8.227085,8.938347,8.191136,9.374035,7.694485,7.6335754,8.063288,7.186638,-520.3296,-53.1344,-40.96278,-20.69534,-35.943504,-49.128212,-56.51389,-40.295044,-51.736404,-28.688686,-42.485218,-27.442554,-35.883667,-32.61255,-26.73774,-29.918362,-33.423454,-18.9081,-28.06314,-15.241775,-138.3038,207.70325,85.1734,98.93317,60.926113,55.638474,28.20334,26.981157,25.041683,26.427698,19.423546,25.585436,12.577337,18.41521,29.897324,31.596416,11.335304,22.826962,18.641998,25.431967,0.19741754,0.0009825457,-0.09673084,-0.0063479794,-0.021713048,0.0028186364,-0.052966073,-0.00047849226,0.08901946,0.010435971,-0.027945941,-0.09733628,-0.050925083,-0.011859682,-0.010932495,0.018720286,0.014970611,-0.011537099,-0.009215866,0.009625717,10.649621,11.72334,5.316177,4.0997577,3.5392754,3.8155465,2.3173862,2.3016713,2.0217094,1.7044748,1.7405325,1.73479,1.4453744,1.6546729,1.4666016,1.7018048,1.3497089,1.4726946,1.5237628,1.2771996,-34.034218,-31.83903,-13.46485,-9.173851,-11.293287,-10.723713,-6.90029,-6.382921,-5.8788285,-4.4786696,-5.0411234,-4.658544,-4.454205,-4.185873,-4.05207,-4.7918415,-3.5369751,-3.9959307,-4.39812,-3.713154,45.426895,27.499434,13.343942,11.208577,8.359595,11.566601,7.4542875,5.7479863,4.7577205,4.5363097,5.1299443,4.562998,4.2940636,4.2946696,4.335165,5.7340136,3.5342546,4.957497,4.1025777,3.9359689,81.95952937847652,11.686221748306156,65.7852866955572,121.34967043801211,1942.1647814674975,1423.2720945846654,3678.4806182932134,2452.9933106013523,ek
-254.52852,121.45106,19.581734,39.905685,12.679253,-3.198105,-11.849652,-3.4637988,-8.905028,-0.702241,-4.1223726,1.5942293,-11.119643,-13.794833,-2.6982114,-4.199095,-5.852736,2.7430272,-10.50184,-4.1177063,71.0021,60.532932,25.777494,22.765057,24.455843,20.748308,14.578253,12.745011,11.884062,8.395411,9.457727,10.859655,9.675455,8.9294815,9.29462,6.8625154,6.7105165,7.401447,7.4442,6.53183,-477.22693,-65.2687,-52.78771,-14.987462,-47.23582,-57.99549,-48.641815,-36.70775,-39.302135,-21.272423,-27.71621,-26.762348,-33.50708,-38.990627,-31.353558,-23.981453,-25.565731,-14.371796,-31.229174,-26.194233,-89.70433,204.08817,110.62691,106.434326,68.03487,51.241005,23.604286,27.19524,20.046524,21.48219,19.217419,33.43727,16.390646,11.874134,23.921497,15.773905,12.559404,26.325346,8.02814,11.922647,0.046384063,-0.2512825,0.07768938,0.089846015,-0.046739876,0.03189345,-0.09567221,0.024780104,0.05621409,0.013867478,-0.04936138,-0.0010433927,-0.05925455,-0.013716925,-0.03294307,-0.023693083,0.037811883,-0.006534632,-0.01695005,0.017389858,13.00769,11.491655,5.3064938,4.492072,5.0181837,4.2222743,2.6099787,2.322003,2.2266724,1.5956599,1.794549,1.9834123,1.9671693,1.6181785,1.6868042,1.3787123,1.2157207,1.380839,1.4457977,1.2133309,-31.897902,-36.8054,-13.148041,-12.883269,-15.413346,-10.513497,-7.7650194,-5.815916,-7.2661366,-5.1015306,-5.058457,-4.2022257,-6.463204,-4.803803,-3.7602077,-4.6575537,-3.1942534,-3.176991,-4.99837,-3.4492347,46.72097,30.230974,13.886334,9.719116,11.165024,10.686934,6.6280737,6.407378,5.019296,5.1334534,4.16733,4.527607,6.132301,4.3153515,5.748001,3.8748507,3.8026314,4.3459454,3.9873624,2.838842,93.68087283776694,18.11438740199881,65.40639132514966,145.14587018501834,1707.389830631313,1411.7461610124249,3176.771973789153,2414.1679136082494,ek
